State,City,Start_Lat,Start_Lng,Total Accidents,Sum of Estimated Accident Cost (Row)
AL,Mobile,30.628476000000006,-88.113226,3,368000
AL,Mobile,30.62849000000001,-88.11770600000001,1,96000
AL,Mobile,30.628576,-88.113045,1,275000
AL,Mobile,30.628731,-88.186607,1,120000
AL,Mobile,30.628784000000003,-88.11288499999998,1,300000
AL,Mobile,30.628801,-88.112579,1,80000
AL,Mobile,30.628859,-88.11455500000002,1,275000
AL,Mobile,30.628868,-88.112442,1,250000
AL,Mobile,30.628876,-88.116089,1,450000
AL,Mobile,30.628889,-88.114288,1,275000
AL,Mobile,30.628899,-88.11421999999996,1,375000
AL,Mobile,30.628922,-88.11404399999998,1,450000
AL,Mobile,30.628948,-88.112274,1,275000
AL,Mobile,30.62897,-88.113709,1,80000
AL,Mobile,30.628970861288884,-88.11370968776647,2,208000
AL,Mobile,30.628971000000003,-88.11371,3,272000
AL,Mobile,30.628975,-88.113663,1,275000
AL,Mobile,30.62897700000001,-88.114807,1,300000
AL,Mobile,30.629148,-88.111862,1,88000
AL,Mobile,30.629177,-88.11179399999996,1,96000
AL,Mobile,30.62921,-88.116699,5,1124000
AL,Mobile,30.629389,-88.111359,1,275000
AL,Mobile,30.629395,-88.111427,1,275000
AL,Mobile,30.62961,-88.110893,1,120000
AL,Mobile,30.62962000000001,-88.11666899999999,2,570000
AL,Mobile,30.629623,-88.11779,4,990000
AL,Mobile,30.629637,-88.11084,1,375000
AL,Mobile,30.629761,-88.117889,51,12536000
AL,Mobile,30.62982,-88.111008,1,250000
AL,Mobile,30.62985062584577,-88.11029791789957,1,88000
AL,Mobile,30.629855,-88.110315,2,224000
AL,Mobile,30.629877,-88.117867,1,275000
AL,Mobile,30.629932,-88.110191,1,120000
AL,Mobile,30.629957,-88.11013,1,80000
AL,Mobile,30.630062,-88.110463,1,144000
AL,Mobile,30.630093,-88.109833,1,375000
AL,Mobile,30.630364,-88.116137,1,96000
AL,Mobile,30.630482,-88.109512,1,375000
AL,Mobile,30.630768,-88.108299,1,120000
AL,Mobile,30.631029,-88.118454,1,450000
AL,Mobile,30.631135,-88.108046,2,240000
AL,Mobile,30.63176,-88.118011,1,96000
AL,Mobile,30.631956,-88.106181,2,288000
AL,Mobile,30.632054,-88.10543299999998,1,80000
AL,Mobile,30.632188,-88.10513399999998,1,144000
AL,Mobile,30.63266158089336,-88.11806559520664,5,600000
AL,Mobile,30.632665000000006,-88.118077,2,160000
AL,Mobile,30.632807,-88.104225,1,120000
AL,Mobile,30.63291,-88.103989,1,375000
AL,Mobile,30.633139,-88.10294300000002,1,450000
AL,Mobile,30.6334,-88.11811800000002,1,300000
AL,Mobile,30.633416,-88.118134,5,552000
AL,Mobile,30.63382,-88.118523,1,450000
AL,Mobile,30.633913,-88.101173,1,375000
AL,Mobile,30.634037,-88.10090500000003,1,80000
AL,Mobile,30.634044,-88.11818199999998,2,200000
AL,Mobile,30.634092,-88.118487,1,88000
AL,Mobile,30.63409924,-88.11847329,5,1456000
AL,Mobile,30.634099244925327,-88.11847329097691,7,728000
AL,Mobile,30.634120000000006,-88.118188,2,264000
AL,Mobile,30.634212,-88.10105,2,232000
AL,Mobile,30.634212,-88.100487,1,250000
AL,Mobile,30.634694,-88.099432,1,96000
AL,Mobile,30.635361,-88.098488,1,300000
AL,Mobile,30.635799,-88.09725999999998,1,375000
AL,Mobile,30.636035,-88.09729899999998,1,144000
AL,Mobile,30.636353000000003,-88.096725,1,250000
AL,Mobile,30.636582,-88.095962,1,144000
AL,Mobile,30.636652,-88.09623,1,300000
AL,Mobile,30.636685,-88.09621700000002,3,312000
AL,Mobile,30.636929,-88.09535699999998,1,120000
AL,Mobile,30.63693165764505,-88.09534192043259,3,328000
AL,Mobile,30.636988,-88.095238,1,375000
AL,Mobile,30.637033,-88.095589,1,250000
AL,Mobile,30.637038,-88.095148,2,192000
AL,Mobile,30.637046,-88.095158,1,144000
AL,Mobile,30.637566,-88.094269,1,88000
AL,Mobile,30.637574,-88.118669,1,88000
AL,Mobile,30.637882,-88.094162,1,144000
AL,Mobile,30.638044,-88.093437,1,300000
AL,Mobile,30.638136,-88.11871500000002,1,80000
AL,Mobile,30.638138,-88.139969,1,96000
AL,Mobile,30.638204,-88.118524,1,88000
AL,Mobile,30.638601,-88.092946,2,160000
AL,Mobile,30.638692,-88.0921,1,88000
AL,Mobile,30.638844,-88.09251400000002,1,275000
AL,Mobile,30.63887,-88.09246800000004,1,300000
AL,Mobile,30.638966,-88.092308,1,80000
AL,Mobile,30.63899159,-88.09227347,2,208000
AL,Mobile,30.63899159416848,-88.09227347331955,8,912000
AL,Mobile,30.639032,-88.092186,1,250000
AL,Mobile,30.63904,-88.09123199999998,1,144000
AL,Mobile,30.639261,-88.091728,1,250000
AL,Mobile,30.639265,-88.091728,1,80000
AL,Mobile,30.639647,-88.224777,1,120000
AL,Mobile,30.639915,-88.089249,1,275000
AL,Mobile,30.63994000000001,-88.27301,1,96000
AL,Mobile,30.63998,-88.258392,1,11000
AL,Mobile,30.640027000000003,-88.08905899999998,1,88000
AL,Mobile,30.640028000000004,-88.089325,9,3049000
AL,Mobile,30.64006,-88.11863699999998,1,450000
AL,Mobile,30.6401,-88.233032,1,96000
AL,Mobile,30.640169,-88.190811,1,120000
AL,Mobile,30.640217,-88.088646,1,250000
AL,Mobile,30.640283,-88.088567,1,96000
AL,Mobile,30.640391,-88.089159,1,80000
AL,Mobile,30.640428000000004,-88.089069,1,80000
AL,Mobile,30.640528000000003,-88.088829,1,144000
AL,Mobile,30.640882,-88.118698,1,300000
AL,Mobile,30.641019,-88.089069,1,96000
AL,Mobile,30.641029,-88.118706,1,275000
AL,Mobile,30.641072988364023,-88.08757424312547,1,80000
AL,Mobile,30.64123,-88.11898000000002,1,450000
AL,Mobile,30.641341,-88.11897900000002,1,120000
AL,Mobile,30.641602,-88.086403,1,144000
AL,Mobile,30.641825,-88.085953,1,144000
AL,Mobile,30.641931,-88.085707,2,160000
AL,Mobile,30.641944,-88.08571500000002,1,144000
AL,Mobile,30.642086,-88.11904100000002,1,300000
AL,Mobile,30.64240336403541,-88.08446288066824,1,144000
AL,Mobile,30.643,-88.083591,1,88000
AL,Mobile,30.64347624764136,-88.08918356853441,2,176000
AL,Mobile,30.643501,-88.082893,1,96000
AL,Mobile,30.64361,-88.174118,1,88000
AL,Mobile,30.64389000000001,-88.08270300000002,1,300000
AL,Mobile,30.644224,-88.08221400000002,1,275000
AL,Mobile,30.645113,-88.08091800000003,2,184000
AL,Mobile,30.645523,-88.119698,1,250000
AL,Mobile,30.645863,-88.07946899999997,4,528000
AL,Mobile,30.64607,-88.07956300000002,1,144000
AL,Mobile,30.646259000000004,-88.078979,1,88000
AL,Mobile,30.64687,-88.07867399999998,1,250000
AL,Mobile,30.648319,-88.12087199999998,1,450000
AL,Mobile,30.648411,-88.11106099999998,1,80000
AL,Mobile,30.648589,-88.120986,4,496000
AL,Mobile,30.648662,-88.120795,4,432000
AL,Mobile,30.648669004294163,-88.12079071956578,1,96000
AL,Mobile,30.64869046,-88.07673812,1,96000
AL,Mobile,30.64869046196628,-88.07673811870539,1,80000
AL,Mobile,30.648693,-88.076741,1,88000
AL,Mobile,30.64879775,-88.12106967,2,232000
AL,Mobile,30.64879775032688,-88.12106966930332,2,176000
AL,Mobile,30.64891,-88.12090500000002,4,472000
AL,Mobile,30.649258000000003,-88.12105600000002,1,275000
AL,Mobile,30.649377107474088,-88.12684178310333,1,80000
AL,Mobile,30.649632,-88.074471,7,1586000
AL,Mobile,30.649687,-88.07489,1,375000
AL,Mobile,30.64983,-88.073898,1,250000
AL,Mobile,30.650015000000003,-88.07473,1,275000
AL,Mobile,30.650121,-88.07459300000002,1,88000
AL,Mobile,30.650288,-88.073684,1,80000
AL,Mobile,30.650506,-88.07377199999998,1,96000
AL,Mobile,30.651056,-88.072075,1,88000
AL,Mobile,30.651152000000003,-88.124266,2,240000
AL,Mobile,30.651257,-88.072174,1,250000
AL,Mobile,30.6513,-88.071675,1,96000
AL,Mobile,30.651308297964807,-88.07167410808529,1,120000
AL,Mobile,30.651482,-88.07178499999998,1,120000
AL,Mobile,30.651665,-88.12305500000002,1,88000
AL,Mobile,30.65197348580049,-88.12231421428619,1,144000
AL,Mobile,30.651979,-88.07209,1,144000
AL,Mobile,30.652067,-88.070503,1,275000
AL,Mobile,30.652205,-88.12248199999998,7,1799000
AL,Mobile,30.652222,-88.122475,2,650000
AL,Mobile,30.65227389321016,-88.1226575370401,1,88000
AL,Mobile,30.652391,-88.122506,2,168000
AL,Mobile,30.652552842947703,-88.07021498638119,2,176000
AL,Mobile,30.652569,-88.070223,1,144000
AL,Mobile,30.65261,-88.12260699999999,1,120000
AL,Mobile,30.65271,-88.124207,1,300000
AL,Mobile,30.65315365776704,-88.06905627208677,6,640000
AL,Mobile,30.653156,-88.06906,5,504000
AL,Mobile,30.653272,-88.069304,1,144000
AL,Mobile,30.653374,-88.12316899999998,1,300000
AL,Mobile,30.653608,-88.068852,1,88000
AL,Mobile,30.653738,-88.119991,1,96000
AL,Mobile,30.654263,-88.067627,4,1130000
AL,Mobile,30.654835,-88.12384,1,275000
AL,Mobile,30.654869,-88.123627,1,275000
AL,Mobile,30.654893,-88.123643,1,88000
AL,Mobile,30.655294,-88.06662,1,88000
AL,Mobile,30.655373,-88.124092,4,352000
AL,Mobile,30.655389000000003,-88.066528,2,184000
AL,Mobile,30.65555100000001,-88.066325,1,144000
AL,Mobile,30.65558,-88.065875,6,648000
AL,Mobile,30.655661,-88.06618900000002,1,120000
AL,Mobile,30.655741,-88.124252,1,275000
AL,Mobile,30.655942,-88.12411,2,176000
AL,Mobile,30.655943,-88.124095,3,352000
AL,Mobile,30.655943155142523,-88.1240952010721,6,664000
AL,Mobile,30.65594316,-88.1240952,1,80000
AL,Mobile,30.65615,-88.124208,1,144000
AL,Mobile,30.656429,-88.124344,1,450000
AL,Mobile,30.658005,-88.062523,1,275000
AL,Mobile,30.65823,-88.062205,3,272000
AL,Mobile,30.658319,-88.125175,1,450000
AL,Mobile,30.658578,-88.125265,3,344000
AL,Mobile,30.658911,-88.061172,1,300000
AL,Mobile,30.659221,-88.12573,1,144000
AL,Mobile,30.659452,-88.060349,1,300000
AL,Mobile,30.65975,-88.059898,1,300000
AL,Mobile,30.660177,-88.05926,1,144000
AL,Mobile,30.660842,-88.058274,2,240000
AL,Mobile,30.660921,-88.058153,2,184000
AL,Mobile,30.661077,-88.05792199999998,2,184000
AL,Mobile,30.661293,-88.057541,1,300000
AL,Mobile,30.661327000000004,-88.12638100000002,1,120000
AL,Mobile,30.6614,-88.225441,1,80000
AL,Mobile,30.66153,-88.13317099999998,1,144000
AL,Mobile,30.661575,-88.057106,1,250000
AL,Mobile,30.66165,-88.095268,1,144000
AL,Mobile,30.661778,-88.126499,1,144000
AL,Mobile,30.661815,-88.126296,4,432000
AL,Mobile,30.661993,-88.056129,5,1371000
AL,Mobile,30.662503000000005,-88.055713,5,576000
AL,Mobile,30.662516,-88.055679,1,250000
AL,Mobile,30.662539,-88.056046,1,450000
AL,Mobile,30.662678000000003,-88.055851,1,88000
AL,Mobile,30.66293,-88.055458,1,120000
AL,Mobile,30.663647,-88.053963,1,275000
AL,Mobile,30.663753747793844,-88.05375695186588,2,168000
AL,Mobile,30.663765,-88.053775,10,1224000
AL,Mobile,30.66388249382656,-88.05399298625922,5,456000
AL,Mobile,30.663894,-88.053997,1,96000
AL,Mobile,30.663963,-88.126953,1,275000
AL,Mobile,30.66432,-88.293182,1,96000
AL,Mobile,30.664679,-88.052803,1,450000
AL,Mobile,30.665119,-88.051781,1,450000
AL,Mobile,30.665567,-88.05127,1,80000
AL,Mobile,30.66614,-88.050744,3,296000
AL,Mobile,30.666425,-88.127256,2,184000
AL,Mobile,30.666432,-88.12704699999998,2,184000
AL,Mobile,30.666887,-88.050087,1,275000
AL,Mobile,30.667134000000004,-88.127084,8,896000
AL,Mobile,30.66719,-88.054957,1,80000
AL,Mobile,30.667477,-88.049622,1,80000
AL,Mobile,30.667484,-88.12709,1,250000
AL,Mobile,30.66752,-88.049642,2,184000
AL,Mobile,30.667647,-88.049536,4,376000
AL,Mobile,30.667683,-88.049802,1,120000
AL,Mobile,30.667742,-88.12730400000002,1,375000
AL,Mobile,30.667839,-88.207588,1,11000
AL,Mobile,30.668032,-88.04917900000002,1,120000
AL,Mobile,30.668128000000006,-88.04915600000002,1,88000
AL,Mobile,30.668257,-88.049316,1,375000
AL,Mobile,30.66850100000001,-88.22545600000002,1,96000
AL,Mobile,30.668644,-88.048738,1,120000
AL,Mobile,30.668739,-88.048955,1,144000
AL,Mobile,30.668754,-88.04865799999997,2,288000
AL,Mobile,30.668802000000003,-88.04856099999998,1,250000
AL,Mobile,30.668821,-88.048546,1,450000
AL,Mobile,30.668874,-88.048549,2,232000
AL,Mobile,30.669214,-88.048225,1,250000
AL,Mobile,30.669479,-88.047493,12,3356000
AL,Mobile,30.669489,-88.048012,1,300000
AL,Mobile,30.66992,-88.12732700000002,1,250000
AL,Mobile,30.670078000000004,-88.047567,1,88000
AL,Mobile,30.670235,-88.047737,1,250000
AL,Mobile,30.670341,-88.04734,1,1200000
AL,Mobile,30.670549,-88.047173,1,11000
AL,Mobile,30.670565000000003,-88.04746999999998,1,375000
AL,Mobile,30.671053000000004,-88.275452,3,264000
AL,Mobile,30.671062,-88.047064,1,144000
AL,Mobile,30.67115664,-88.04665446,2,288000
AL,Mobile,30.67115664467492,-88.04665446239449,1,88000
AL,Mobile,30.67116,-88.046669,2,184000
AL,Mobile,30.671316,-88.04653499999998,2,240000
AL,Mobile,30.67139,-88.046474,1,88000
AL,Mobile,30.671549,-88.046346,1,120000
AL,Mobile,30.671555,-88.046371,1,300000
AL,Mobile,30.671938,-88.046059,1,250000
AL,Mobile,30.672127000000003,-88.12735,1,300000
AL,Mobile,30.672411,-88.045654,3,328000
AL,Mobile,30.672428000000004,-88.12735,1,88000
AL,Mobile,30.672707,-88.127136,1,275000
AL,Mobile,30.672953000000003,-88.12735,1,250000
AL,Mobile,30.673002,-88.12735,1,250000
AL,Mobile,30.673274,-88.12735500000002,2,240000
AL,Mobile,30.67338,-88.12735,1,450000
AL,Mobile,30.67343115791953,-88.12735676723419,5,592000
AL,Mobile,30.67343116,-88.12735677,1,96000
AL,Mobile,30.673432,-88.12735500000002,1,80000
AL,Mobile,30.673553,-88.127146,2,264000
AL,Mobile,30.673828000000004,-88.12714799999998,4,472000
AL,Mobile,30.673983000000003,-88.044861,1,275000
AL,Mobile,30.67421,-88.12735699999998,1,300000
AL,Mobile,30.674371,-88.04439599999998,1,120000
AL,Mobile,30.674578000000004,-88.127364,1,80000
AL,Mobile,30.67462,-88.091766,1,80000
AL,Mobile,30.674631,-88.044257,3,288000
AL,Mobile,30.675406,-88.12737299999998,1,450000
AL,Mobile,30.67565,-88.24498,1,96000
AL,Mobile,30.67585,-88.043808,1,250000
AL,Mobile,30.675888,-88.12716400000002,1,80000
AL,Mobile,30.67598,-88.169975,1,96000
AL,Mobile,30.676035,-88.148521,1,120000
AL,Mobile,30.676041,-88.04373100000002,1,120000
AL,Mobile,30.676068,-88.12737299999998,1,144000
AL,Mobile,30.6761,-88.164902,1,144000
AL,Mobile,30.6761,-88.156227,1,120000
AL,Mobile,30.676195,-88.11794300000004,1,12000
AL,Mobile,30.676243,-88.12738,1,88000
AL,Mobile,30.676268,-88.127274,22,5898000
AL,Mobile,30.67628400000001,-88.127377,1,120000
AL,Mobile,30.676485,-88.243187,1,144000
AL,Mobile,30.676615,-88.043602,1,300000
AL,Mobile,30.676643,-88.043816,1,300000
AL,Mobile,30.676655,-88.127174,1,300000
AL,Mobile,30.67741,-88.128372,1,300000
AL,Mobile,30.677702000000004,-88.12739599999998,1,375000
AL,Mobile,30.677786,-88.043495,1,250000
AL,Mobile,30.677904,-88.043573,1,144000
AL,Mobile,30.67807,-88.20770999999998,2,288000
AL,Mobile,30.678139,-88.127383,1,80000
AL,Mobile,30.678225,-88.04332,1,144000
AL,Mobile,30.678226,-88.127403,1,450000
AL,Mobile,30.678263,-88.12719,1,375000
AL,Mobile,30.678635,-88.12719,1,275000
AL,Mobile,30.6787312,-88.12716365,2,184000
AL,Mobile,30.67873120293293,-88.1271636481851,5,528000
AL,Mobile,30.678745000000006,-88.12716,2,216000
AL,Mobile,30.679089,-88.127166,1,120000
AL,Mobile,30.679118,-88.12739,2,184000
AL,Mobile,30.680099,-88.043233,1,96000
AL,Mobile,30.68037,-88.043198,1,1100000
AL,Mobile,30.6805,-88.042957,6,664000
AL,Mobile,30.680691,-88.042923,1,250000
AL,Mobile,30.680965000000004,-88.042877,1,300000
AL,Mobile,30.681299,-88.12741899999996,1,450000
AL,Mobile,30.681702,-88.042992,1,144000
AL,Mobile,30.681805,-88.042511,6,1354000
AL,Mobile,30.6824,-88.066338,1,15000
AL,Mobile,30.682416,-88.042626,1,144000
AL,Mobile,30.682514,-88.127136,1,275000
AL,Mobile,30.682562,-88.127388,1,275000
AL,Mobile,30.682631,-88.169609,1,144000
AL,Mobile,30.682633000000006,-88.04282099999998,2,240000
AL,Mobile,30.682648,-88.042542,1,250000
AL,Mobile,30.682767,-88.127346,1,80000
AL,Mobile,30.682881,-88.04279,1,144000
AL,Mobile,30.683052000000004,-88.042419,1,96000
AL,Mobile,30.683435,-88.04229000000002,1,275000
AL,Mobile,30.683441,-88.04271700000002,1,80000
AL,Mobile,30.68346,-88.042282,2,600000
AL,Mobile,30.683567,-88.127052,1,250000
AL,Mobile,30.683748,-88.042169,2,176000
AL,Mobile,30.68409500000001,-88.042076,1,250000
AL,Mobile,30.684231,-88.042603,1,96000
AL,Mobile,30.68427100000001,-88.04203000000004,1,250000
AL,Mobile,30.68429,-88.222328,1,120000
AL,Mobile,30.684535,-88.042556,1,120000
AL,Mobile,30.68461,-88.126954,1,144000
AL,Mobile,30.684778,-88.041937,1,144000
AL,Mobile,30.684919,-88.010501,1,80000
AL,Mobile,30.685068,-88.041916,1,450000
AL,Mobile,30.685261,-88.127074,1,80000
AL,Mobile,30.685274,-88.042435,1,88000
AL,Mobile,30.685452,-88.126835,5,576000
AL,Mobile,30.685506,-88.04186899999998,1,80000
AL,Mobile,30.685521,-88.041855,2,184000
AL,Mobile,30.685545,-88.135239,1,80000
AL,Mobile,30.685755,-88.040947,9,2042000
AL,Mobile,30.685793,-88.126762,1,120000
AL,Mobile,30.685874,-88.042309,1,120000
AL,Mobile,30.686111,-88.039703,1,88000
AL,Mobile,30.686159000000004,-88.041802,2,168000
AL,Mobile,30.686371,-88.084358,1,120000
AL,Mobile,30.686396,-88.042191,1,450000
AL,Mobile,30.686535,-88.041763,1,375000
AL,Mobile,30.68656,-88.127167,1,80000
AL,Mobile,30.68663,-88.08136,1,18000
AL,Mobile,30.6868,-88.04174,1,144000
AL,Mobile,30.686867,-88.041733,1,88000
AL,Mobile,30.686871000000004,-88.041733,1,450000
AL,Mobile,30.686933000000003,-88.041721,1,80000
AL,Mobile,30.686972,-88.042034,2,200000
AL,Mobile,30.686974,-88.042046,1,144000
AL,Mobile,30.687033000000003,-88.126755,1,275000
AL,Mobile,30.687061,-88.04171,1,450000
AL,Mobile,30.68717,-88.071129,1,12000
AL,Mobile,30.687176,-88.015355,1,80000
AL,Mobile,30.687231,-88.041962,1,300000
AL,Mobile,30.68730900000001,-88.125877,1,80000
AL,Mobile,30.687311,-88.009849,3,360000
AL,Mobile,30.687346,-88.041931,1,80000
AL,Mobile,30.687441,-88.10030400000002,1,144000
AL,Mobile,30.687536,-88.126648,1,250000
AL,Mobile,30.687599,-88.01679200000002,1,96000
AL,Mobile,30.687613,-88.016424,1,120000
AL,Mobile,30.687702,-88.011162,1,375000
AL,Mobile,30.68771,-88.084579,1,15000
AL,Mobile,30.687752000000003,-88.009691,23,2608000
AL,Mobile,30.68787,-88.041481,1,300000
AL,Mobile,30.687876,-88.041687,1,144000
AL,Mobile,30.688068,-88.01074200000002,1,375000
AL,Mobile,30.688086747976843,-88.04152607875805,1,88000
AL,Mobile,30.688095,-88.041297,3,312000
AL,Mobile,30.688099,-88.010849,1,250000
AL,Mobile,30.688181,-88.126498,3,320000
AL,Mobile,30.688198,-88.04142,1,450000
AL,Mobile,30.688217,-88.041423,1,144000
AL,Mobile,30.688218,-88.126279,5,472000
AL,Mobile,30.688271000000004,-88.12635,10,2528000
AL,Mobile,30.688279,-88.128446,1,80000
AL,Mobile,30.688354,-88.126251,2,176000
AL,Mobile,30.6884,-88.01191700000004,1,96000
AL,Mobile,30.688429,-88.01374100000002,1,450000
AL,Mobile,30.68849,-88.04084,1,450000
AL,Mobile,30.688503000000004,-88.04081,1,300000
AL,Mobile,30.688587,-88.045952,1,10000
AL,Mobile,30.6887,-88.045621,1,96000
AL,Mobile,30.688703000000004,-88.040266,2,176000
AL,Mobile,30.688704,-88.040314,1,300000
AL,Mobile,30.688799,-88.126366,1,300000
AL,Mobile,30.688841,-88.040163,1,96000
AL,Mobile,30.688884,-88.039608,1,120000
AL,Mobile,30.68891,-88.03965,1,375000
AL,Mobile,30.6889450548616,-88.04480910259225,2,1288000
AL,Mobile,30.688969,-88.01570699999998,2,288000
AL,Mobile,30.688986,-88.039665,2,264000
AL,Mobile,30.688997,-88.020302,1,120000
AL,Mobile,30.689199,-88.038893,2,224000
AL,Mobile,30.689243,-88.03828399999998,1,96000
AL,Mobile,30.689438,-88.037918,1,450000
AL,Mobile,30.68944,-88.04319,1,120000
AL,Mobile,30.689455,-88.03828399999998,1,120000
AL,Mobile,30.689457,-88.173698,1,80000
AL,Mobile,30.689511,-88.037335,1,80000
AL,Mobile,30.689524,-88.021286,1,96000
AL,Mobile,30.689589,-88.125977,1,300000
AL,Mobile,30.689607,-88.037446,1,96000
AL,Mobile,30.689631,-88.037362,1,80000
AL,Mobile,30.689707,-88.01825,1,450000
AL,Mobile,30.689751,-88.042137,1,144000
AL,Mobile,30.689767,-88.042152,1,80000
AL,Mobile,30.68978190407424,-88.04208397823317,1,88000
AL,Mobile,30.689840000000004,-88.022079,2,208000
AL,Mobile,30.689857,-88.036224,1,300000
AL,Mobile,30.689863,-88.036201,1,300000
AL,Mobile,30.689867,-88.018814,1,250000
AL,Mobile,30.689869,-88.036179,1,300000
AL,Mobile,30.689873,-88.036163,1,250000
AL,Mobile,30.68995300000001,-88.03583499999998,1,375000
AL,Mobile,30.689955,-88.03582,1,375000
AL,Mobile,30.690008,-88.035606,1,144000
AL,Mobile,30.690042,-88.036156,1,250000
AL,Mobile,30.690077,-88.03535500000002,1,250000
AL,Mobile,30.690165000000004,-88.035042,1,375000
AL,Mobile,30.690205,-88.034897,1,300000
AL,Mobile,30.690217,-88.040643,3,1692000
AL,Mobile,30.690240000000006,-88.02018199999998,4,1464000
AL,Mobile,30.690283,-88.034622,1,275000
AL,Mobile,30.690328000000004,-88.040251,1,96000
AL,Mobile,30.690331,-88.0233,1,275000
AL,Mobile,30.690351,-88.125824,1,300000
AL,Mobile,30.690361,-88.03495799999996,1,375000
AL,Mobile,30.690381,-88.034683,3,336000
AL,Mobile,30.690386,-88.023827,1,250000
AL,Mobile,30.69039,-88.040253,1,80000
AL,Mobile,30.690466,-88.033966,1,96000
AL,Mobile,30.690474,-88.034538,1,120000
AL,Mobile,30.690481,-88.034515,1,450000
AL,Mobile,30.690491,-88.02104200000002,1,275000
AL,Mobile,30.690493,-88.03447,1,375000
AL,Mobile,30.690504,-88.033829,1,250000
AL,Mobile,30.690507,-88.033798,6,672000
AL,Mobile,30.690516,-88.034386,1,450000
AL,Mobile,30.690517,-88.125786,1,120000
AL,Mobile,30.690517,-88.019409,1,375000
AL,Mobile,30.690558000000006,-88.02390799999998,1,88000
AL,Mobile,30.690561,-88.03362299999998,1,375000
AL,Mobile,30.690569,-88.034187,1,275000
AL,Mobile,30.69063,-88.039057,1,120000
AL,Mobile,30.690631,-88.033792,4,336000
AL,Mobile,30.690655,-88.024506,1,120000
AL,Mobile,30.690671,-88.02176800000002,1,80000
AL,Mobile,30.690674,-88.033798,1,300000
AL,Mobile,30.690769,-88.125732,1,300000
AL,Mobile,30.690771,-88.125732,1,300000
AL,Mobile,30.690825,-88.032661,1,275000
AL,Mobile,30.690832,-88.02494,1,88000
AL,Mobile,30.690869,-88.038273,1,120000
AL,Mobile,30.690891,-88.020721,1,250000
AL,Mobile,30.69094,-88.025153,1,96000
AL,Mobile,30.69095200000001,-88.032753,1,300000
AL,Mobile,30.690954,-88.032188,1,250000
AL,Mobile,30.690998,-88.032054,1,80000
AL,Mobile,30.69108,-88.021469,3,264000
AL,Mobile,30.691096,-88.037497,1,144000
AL,Mobile,30.691105,-88.032099,2,200000
AL,Mobile,30.691108000000003,-88.03166800000002,1,96000
AL,Mobile,30.691133737417736,-88.12566161113678,2,1188000
AL,Mobile,30.69113374,-88.12566161,2,216000
AL,Mobile,30.691139,-88.025352,1,80000
AL,Mobile,30.691148,-88.12566600000002,1,96000
AL,Mobile,30.691152,-88.031508,1,88000
AL,Mobile,30.69116,-88.021683,1,450000
AL,Mobile,30.69117665,-88.02354455,3,328000
AL,Mobile,30.69117665276197,-88.02354454952227,6,552000
AL,Mobile,30.691179,-88.125648,1,300000
AL,Mobile,30.691189,-88.031876,1,300000
AL,Mobile,30.691258,-88.031553,4,376000
AL,Mobile,30.691278000000004,-88.03106,3,344000
AL,Mobile,30.69132,-88.125838,4,392000
AL,Mobile,30.69133,-88.026871,1,250000
AL,Mobile,30.691353000000003,-88.030869,1,450000
AL,Mobile,30.691362,-88.025917,1,144000
AL,Mobile,30.691386,-88.0311,1,80000
AL,Mobile,30.691429,-88.02260600000002,1,450000
AL,Mobile,30.691433,-88.022666,10,1088000
AL,Mobile,30.691434,-88.022664,1,88000
AL,Mobile,30.691434144827404,-88.0226647849654,3,1332000
AL,Mobile,30.691435,-88.024338,1,300000
AL,Mobile,30.69146,-88.030869,1,144000
AL,Mobile,30.6915,-88.024551,1,275000
AL,Mobile,30.691505,-88.03070100000002,1,375000
AL,Mobile,30.691509000000003,-88.12583199999996,1,120000
AL,Mobile,30.691526,-88.02295699999998,1,450000
AL,Mobile,30.691567,-88.03045300000002,2,176000
AL,Mobile,30.691586,-88.029976,1,144000
AL,Mobile,30.691629,-88.024986,1,120000
AL,Mobile,30.69166,-88.02666500000002,1,80000
AL,Mobile,30.691663,-88.029691,1,80000
AL,Mobile,30.69166400000001,-88.12554200000002,1,450000
AL,Mobile,30.691697,-88.125546,7,824000
AL,Mobile,30.691728,-88.125744,1,80000
AL,Mobile,30.691734552237072,-88.02931666332229,1,96000
AL,Mobile,30.691748,-88.02931600000002,1,80000
AL,Mobile,30.691793,-88.02906,1,375000
AL,Mobile,30.691797,-88.023926,1,300000
AL,Mobile,30.691814,-88.027046,1,144000
AL,Mobile,30.691818,-88.025719,1,96000
AL,Mobile,30.69182038292555,-88.02901625591262,1,144000
AL,Mobile,30.691824,-88.029021,2,208000
AL,Mobile,30.691843,-88.029472,1,275000
AL,Mobile,30.691868,-88.029372,3,288000
AL,Mobile,30.691876,-88.02624,3,312000
AL,Mobile,30.691939,-88.029089,1,1800000
AL,Mobile,30.691948,-88.028091,1,450000
AL,Mobile,30.691952,-88.027412,1,96000
AL,Mobile,30.691959000000004,-88.02459,1,300000
AL,Mobile,30.691967,-88.027762,1,120000
AL,Mobile,30.691989000000003,-88.024722,1,88000
AL,Mobile,30.692022,-88.028679,1,250000
AL,Mobile,30.692034000000003,-88.024948,1,275000
AL,Mobile,30.69203495964674,-88.02867293315875,1,80000
AL,Mobile,30.692045,-88.028526,1,275000
AL,Mobile,30.692047,-88.025009,1,450000
AL,Mobile,30.692048,-88.025095,4,360000
AL,Mobile,30.692055,-88.025047,1,375000
