Start_Lng,Start_Lat,City
-122.84556984842853,42.30827450732085,Medford
-122.845553,47.41562800000001,Belfair
-122.845536,42.308671,Medford
-122.845482,38.45105,Sebastopol
-122.845431,45.135282,Woodburn
-122.845425,38.451048,Sebastopol
-122.845401,44.686317,Scio
-122.845399,38.54756,Windsor
-122.845383,38.41534,Sebastopol
-122.845383,38.447698,Sebastopol
-122.84537672937944,38.44769597035194,Sebastopol
-122.845376,38.688382,Geyserville
-122.84536,38.443931,Sebastopol
-122.845345,45.53339,Beaverton
-122.845232,43.312622,Glide
-122.84523,38.367851,Sebastopol
-122.845202,38.99714,Lakeport
-122.845171,44.496152,Lebanon
-122.845131,46.293579,Castle Rock
-122.845093,45.135712,Woodburn
-122.84504,45.135741,Woodburn
-122.845034,44.677335,Scio
-122.845009,45.825305,Warren
-122.84496,38.41187,Sebastopol
-122.84490900000002,44.495946,Lebanon
-122.844848,44.679801,Scio
-122.844841,44.679798,Scio
-122.844749,45.136089,Woodburn
-122.84473,42.307534,Medford
-122.844671,39.122965,Nice
-122.844536,39.12295200000001,Nice
-122.844528,45.82616,Warren
-122.84452,45.826193,Warren
-122.844517,38.397782,Sebastopol
-122.844423,47.044134,Olympia
-122.844383,38.397789,Sebastopol
-122.84436,47.112289,Olympia
-122.844334,45.186959,Hubbard
-122.844299,38.587822,Healdsburg
-122.844293,38.485819,Santa Rosa
-122.844244,47.428374,Belfair
-122.844231,39.12295200000001,Nice
-122.844227,38.266858,Petaluma
-122.84415364206863,46.00416541077612,Kalama
-122.844147,46.003601,Kalama
-122.844049,38.401643,Sebastopol
-122.843961,45.931578,Deer Island
-122.843955,38.9787,Kelseyville
-122.843938,42.296438,Medford
-122.843845,38.383331,Sebastopol
-122.843825,40.673456,Douglas City
-122.84381100000002,39.122898,Nice
-122.84381031931473,40.67345738391555,Lewiston
-122.843755,47.42890300000001,Belfair
-122.843669,38.98226500000001,Kelseyville
-122.843636,47.044445,Olympia
-122.843576,42.525476,Eagle Point
-122.843552,38.413342,Sebastopol
-122.843527,38.61129,Healdsburg
-122.843494,45.137463,Woodburn
-122.843391,43.933267,Dexter
-122.843353,45.346191,Sherwood
-122.843331,38.108844,Petaluma
-122.843328,45.828459,Warren
-122.843267,45.370022,Sherwood
-122.843231,47.447231,Belfair
-122.843226,47.447222,Belfair
-122.843193,39.122753,Nice
-122.843178,38.484589,Forestville
-122.84314,39.12278,Nice
-122.843096,44.356949,Sweet Home
-122.843045,38.97489,Kelseyville
-122.843032,38.611611,Healdsburg
-122.843019,40.846656,Trinity Center
-122.842957,38.412731,Sebastopol
-122.84292,45.491586,Beaverton
-122.842907,38.577099,Healdsburg
-122.842903,45.13812,Woodburn
-122.842785,44.053856,Springfield
-122.842758,38.088989,Inverness
-122.842688,38.415353,Sebastopol
-122.842674,45.50828900000001,Beaverton
-122.842638,45.531832,Beaverton
-122.84261,38.612631,Healdsburg
-122.842601,47.044804,Olympia
-122.842598,38.451315,Santa Rosa
-122.842592,38.684701,Geyserville
-122.84258723200396,47.04479813553312,Olympia
-122.842587,38.975653,Kelseyville
-122.842571,38.371404,Sebastopol
-122.842568,41.605954,Fort Jones
-122.842529,38.97567,Kelseyville
-122.842438,45.532242,Beaverton
-122.842406,38.660738,Healdsburg
-122.842392,38.587662,Healdsburg
-122.84237,38.587679,Healdsburg
-122.842365,45.532223,Beaverton
-122.84233600000002,45.646564,Portland
-122.842239,45.532184,Beaverton
-122.842237,38.98220900000001,Kelseyville
-122.842228,38.575602,Healdsburg
-122.842227,45.532437,Beaverton
-122.842225,47.447293,Belfair
-122.842048,45.83084,Warren
-122.842016,38.484518,Santa Rosa
-122.84201000000002,45.532082,Beaverton
-122.841957,45.48391,Beaverton
-122.841949,45.489471,Beaverton
-122.841949,45.491669,Beaverton
-122.8419435018404,45.53284764268144,Beaverton
-122.841908,45.491682,Beaverton
-122.841873,45.492126,Beaverton
-122.841835,45.929754,Deer Island
-122.841783,45.136194,Woodburn
-122.841617,38.411018,Sebastopol
-122.84156000000002,47.410931,Belfair
-122.841536,38.66027800000001,Healdsburg
-122.841499,45.646011,Portland
-122.841496,47.410898,Belfair
-122.841453,38.583984,Healdsburg
-122.841394,45.64603,Portland
-122.841309,38.087662,Inverness
-122.841278,47.432544,Belfair
-122.841106,38.381078,Sebastopol
-122.841034,45.151545,Woodburn
-122.840899,41.608676,Fort Jones
-122.84089099999998,39.122055,Nice
-122.8408277028902,42.43644118288785,White City
-122.840827,42.436441,White City
-122.840816,47.999942,Port Townsend
-122.840721,47.43256,Belfair
-122.840675,45.64533400000001,Portland
-122.840668,38.572741,Healdsburg
-122.84063799999998,39.12063,Nice
-122.840619,42.30387,Medford
-122.840525,45.83355200000001,Warren
-122.84052,47.410246,Allyn
-122.840518,45.531532,Beaverton
-122.840504,38.982114,Kelseyville
-122.8405,38.5732,Healdsburg
-122.84048500000002,38.087083,Inverness
-122.840473,38.573207,Healdsburg
-122.840469,40.751492,Lewiston
-122.840468,45.36832,Sherwood
-122.840422,45.531765,Beaverton
-122.840407,38.451549,Santa Rosa
-122.840397,45.151538,Woodburn
-122.840387,38.97815900000001,Kelseyville
-122.840347,42.436855,White City
-122.840308,45.833938,Warren
-122.840251,38.583061,Healdsburg
-122.840141,43.931438,Dexter
-122.840134,43.931445,Dexter
-122.840126,45.531384,Beaverton
-122.840107,44.054642,Springfield
-122.840102,39.121781,Nice
-122.840027,47.433648,Belfair
-122.839985,38.978109,Kelseyville
-122.839914,42.52472,Eagle Point
-122.83990502298909,38.10930848103471,Marshall
-122.839867,46.576019,Chehalis
-122.839855,46.576023,Chehalis
-122.839852,45.834775,Warren
-122.839728,39.122352,Nice
-122.839718,38.686984,Geyserville
-122.83971499999998,45.191486,Hubbard
-122.839703,44.491888,Lebanon
-122.839653,45.516781,Beaverton
-122.839542,38.687208,Geyserville
-122.839535,38.10652,Marshall
-122.839496,47.407517,Allyn
-122.83943,45.191307,Hubbard
-122.83941149653036,45.19130587556272,Hubbard
-122.839411,45.191305,Hubbard
-122.839382,45.835652,Warren
-122.83934,38.305199,Petaluma
-122.839292,38.058973,Point Reyes Station
-122.839272,38.305193,Petaluma
-122.839218,47.04533,Olympia
-122.839144,38.622962,Healdsburg
-122.83908,42.437789,White City
-122.839027,38.398193,Sebastopol
-122.838906,45.142647,Woodburn
-122.838844,47.435524,Belfair
-122.838810681711,44.87358212449611,Aumsville
-122.838796,44.872211,Aumsville
-122.838753,45.54435,Portland
-122.838733,44.866722,Aumsville
-122.838709,38.977945,Kelseyville
-122.838682,38.572733,Windsor
-122.838557,45.530789,Beaverton
-122.838501,38.580366,Healdsburg
-122.838497,38.379322,Sebastopol
-122.838201,45.530657,Beaverton
-122.838049,38.976187,Kelseyville
-122.838047,45.926449,Deer Island
-122.837913,45.530822,Beaverton
-122.837892,45.838335,Warren
-122.837814,38.977116,Kelseyville
-122.837665,38.977804,Kelseyville
-122.837649,45.144055,Woodburn
-122.83763050974446,45.14405608155658,Woodburn
-122.837577,45.838908,Warren
-122.83754,38.306351,Petaluma
-122.83754,38.659,Healdsburg
-122.837539,38.451873,Santa Rosa
-122.837527,44.054987,Springfield
-122.837497,42.438975,White City
-122.837387,38.398634,Sebastopol
-122.837355,38.074132,Inverness
-122.837352,40.324888,Cottonwood
-122.837309,45.839417,Saint Helens
-122.837301,45.530598,Beaverton
-122.837269,38.392268,Sebastopol
-122.837131,45.839761,Saint Helens
-122.837042,38.977722,Kelseyville
-122.83704,38.61385,Healdsburg
-122.837018,38.97377,Kelseyville
-122.83695,45.925419,Deer Island
-122.836944,38.577898,Healdsburg
-122.836882,42.439442,White City
-122.836877,44.48967800000001,Lebanon
-122.836868,39.120533,Nice
-122.836807,45.554562,Portland
-122.836742,45.530108,Beaverton
-122.836694,38.398176,Sebastopol
-122.83651,47.374279,Allyn
-122.836404,44.489308,Lebanon
-122.83638,44.489319,Lebanon
-122.836233,41.84738400000001,Klamath River
-122.836168,39.120114,Nice
-122.836167,45.841519,Saint Helens
-122.836121,47.046551,Olympia
-122.836068,45.136351,Woodburn
-122.836029,46.43721,Toledo
-122.835968,47.045872,Lacey
-122.835915,39.119961,Nice
-122.835687,38.392813,Sebastopol
-122.835681,38.973319,Kelseyville
-122.835559,41.616297,Fort Jones
-122.835403,42.289201,Medford
-122.835396,44.488531,Lebanon
-122.835379,45.923873,Deer Island
-122.835242,45.135934000000006,Woodburn
-122.835153,38.581395,Healdsburg
-122.835099,38.61404,Healdsburg
-122.835023,47.93216,Quilcene
-122.834998,38.952829,Kelseyville
-122.834953,45.84373,Saint Helens
-122.834916,39.120712,Nice
-122.834851,45.147207,Woodburn
-122.83477,38.614193,Healdsburg
-122.83474,45.844102,Saint Helens
-122.834712,43.312829,Glide
-122.834561,42.441252,White City
-122.834509,45.529274,Beaverton
-122.834488,47.439919,Belfair
-122.83445,45.55994000000001,Portland
-122.834324,38.37916,Sebastopol
-122.834305,42.298642,Medford
-122.8343,42.523779,Eagle Point
-122.834294,45.84491,Saint Helens
-122.83428311289389,42.523773908412345,Eagle Point
-122.834244,42.29861500000001,Medford
-122.834159,38.302914,Petaluma
-122.834086,38.614232,Healdsburg
-122.833936,42.441726,White City
-122.833865,47.440852,Belfair
-122.83382,44.054375,Springfield
-122.833796,42.441644,White City
-122.83377,38.657974,Healdsburg
-122.833744,45.490547,Beaverton
-122.833668,47.0458,Lacey
-122.833666,47.04598,Lacey
-122.833639,38.979284,Kelseyville
-122.833636,38.976516,Kelseyville
-122.83351299999998,42.44195300000001,White City
-122.833507,45.846224,Saint Helens
-122.83346772135336,42.441891431606095,White City
-122.833423,39.11832800000001,Nice
-122.83338189,45.52885652,Beaverton
-122.833381,45.528851,Beaverton
-122.83333,45.133241,Woodburn
-122.833243,47.441837,Belfair
-122.833223,45.149034,Woodburn
-122.833219,45.92142,Deer Island
-122.833209,45.133077,Woodburn
-122.833189,45.846696,Saint Helens
-122.833138,38.337891,Sebastopol
-122.833055,38.950602,Kelseyville
-122.832997,38.981235,Kelseyville
-122.832949,38.982081,Kelseyville
-122.832868,40.675214,Lewiston
-122.832841,38.306344,Petaluma
-122.832836,45.490319,Beaverton
-122.832832,38.972351,Kelseyville
-122.832809,38.30228,Petaluma
-122.832787,38.969395,Kelseyville
-122.832777,38.967345,Kelseyville
-122.832754,38.972332,Kelseyville
-122.832716,45.847363,Saint Helens
-122.83269524515708,45.52887797333943,Beaverton
-122.832695,45.528877,Beaverton
-122.832667,41.619017,Fort Jones
-122.832664,45.200233,Hubbard
-122.8326094144686,40.67523837070143,Lewiston
-122.832603,40.675243,Lewiston
-122.832531,38.387025,Sebastopol
-122.83243,47.045909,Lacey
-122.832408,38.982082,Kelseyville
-122.832402,45.149797,Woodburn
-122.832292,45.200149,Hubbard
-122.832181,38.693822,Geyserville
-122.832161,38.657676,Healdsburg
-122.832161,45.84805,Saint Helens
-122.832123,38.657688,Healdsburg
-122.832117,38.975426,Kelseyville
-122.83205151499352,38.09776425343466,Marshall
-122.832013,45.528319,Beaverton
-122.831925,45.131294,Woodburn
-122.831917,38.426418,Sebastopol
-122.831871,38.571087,Healdsburg
-122.83186200000002,38.413875,Sebastopol
-122.831802,38.051962,Point Reyes Station
-122.831801,38.426333,Sebastopol
-122.831712,38.971912,Kelseyville
-122.831617,38.423598,Sebastopol
-122.831604,45.848676,Saint Helens
-122.831596,45.848652,Saint Helens
-122.831589,38.621734,Healdsburg
-122.831503,38.982075,Kelseyville
-122.8315,42.443369,White City
-122.83149,45.151134000000006,Woodburn
-122.831459,45.43528,Beaverton
-122.831387,45.848534,Saint Helens
-122.831337,42.423043,White City
-122.831329,42.42305,White City
-122.83132195414144,42.423051595485575,White City
-122.831244,38.426222,Sebastopol
-122.83121,44.054959,Springfield
-122.831204,45.151299,Woodburn
-122.831169,45.849124,Saint Helens
-122.831131,38.07674,Inverness
-122.831124,38.975602,Kelseyville
-122.83108,39.117489,Nice
-122.83106446207606,41.35124087313961,Callahan
-122.83096,38.076543,Inverness
-122.830948,39.117451,Nice
-122.830905,45.849386,Saint Helens
-122.830799,44.358926,Sweet Home
-122.830775,45.380439,Sherwood
-122.830708,45.151994,Woodburn
-122.830695,43.926062,Dexter
-122.830682,38.510867,Windsor
-122.83067822397793,43.9260542390636,Dexter
-122.830668,45.918524,Deer Island
-122.830633,45.151843,Woodburn
-122.830545,42.52370300000001,Eagle Point
-122.830505,38.982074,Kelseyville
-122.830452,38.982059,Kelseyville
-122.830368,48.013649,Port Townsend
-122.830346,48.01366,Chimacum
-122.830291,45.152341,Woodburn
-122.830279,38.97127800000001,Kelseyville
-122.830268,44.834102,Aumsville
-122.830247,38.420905,Sebastopol
-122.830133,38.569131,Healdsburg
-122.83012,38.569124,Healdsburg
-122.830081,38.971882,Kelseyville
-122.830057,38.658347,Healdsburg
-122.830026,44.056293,Springfield
-122.829948,42.285179,Medford
-122.829913,38.4259,Sebastopol
-122.829842,38.4259,Sebastopol
-122.829826,47.38176,Allyn
-122.829765,47.447247,Belfair
-122.829742,45.436272,Beaverton
-122.829733,38.658566,Healdsburg
-122.829733,40.700114,Lewiston
-122.829627,42.284982,Medford
-122.82962679804407,38.734799623304674,Geyserville
-122.829498,38.425804,Santa Rosa
-122.829481,45.527343,Beaverton
-122.82947,41.644567,Fort Jones
-122.829397,38.97006500000001,Kelseyville
-122.829391,45.850861,Saint Helens
-122.829369,38.340435,Sebastopol
-122.829303,45.636034,Portland
-122.829281,41.641602,Fort Jones
-122.829223,38.982161,Kelseyville
-122.82909,45.205427,Hubbard
-122.82906889856896,45.985132455606525,Kalama
-122.829058,38.62029,Healdsburg
-122.829053,38.367881,Sebastopol
-122.829041,38.567978,Healdsburg
-122.829025,38.567963,Healdsburg
-122.829021,40.853198,Trinity Center
-122.828979,47.046207,Lacey
-122.828961,38.999996,Kelseyville
-122.828955,39.002006,Kelseyville
-122.828908,45.527127,Beaverton
-122.828896,45.635579,Portland
-122.828882,38.962741,Kelseyville
-122.828596,38.967643,Kelseyville
-122.82858799999998,38.418817,Sebastopol
-122.828544,41.406111,Etna
-122.828541,45.205517,Hubbard
-122.82853245676596,41.406108140748,Etna
-122.828511,44.83322024,Aumsville
-122.82851099909388,44.83322024324021,Aumsville
-122.82851,44.83322,Aumsville
-122.828461,45.851789,Saint Helens
-122.828444,45.205654,Aurora
-122.828385,45.983665,Kalama
-122.82822,42.445807,Eagle Point
-122.828175,42.293171,Medford
-122.828155,42.293153,Medford
-122.82812,39.116387,Nice
-122.827935,45.634772,Portland
-122.827918,45.91536,Deer Island
-122.827894,38.417761,Sebastopol
-122.827869,38.366905,Sebastopol
-122.82786726893028,41.340383291047374,Callahan
-122.827842,47.385944,Allyn
-122.827797,47.386364,Allyn
-122.827785,47.386594,Allyn
-122.827754,38.416179,Sebastopol
-122.827734,38.956681,Kelseyville
-122.82771706522549,38.95667195301553,Kelseyville
-122.82771,42.292757,Medford
-122.82761,38.073118,Inverness
-122.827583,38.07312,Inverness
-122.827548,39.11619500000001,Nice
-122.827459,38.410214,Sebastopol
-122.827453,38.410524,Sebastopol
-122.827435,38.41255200000001,Sebastopol
-122.827431,38.41267,Sebastopol
-122.827431,47.45085,Belfair
-122.82728791178307,41.558972596924015,Fort Jones
-122.827285,47.451016,Belfair
-122.827157,45.2082,Aurora
-122.827149,42.283192,Medford
-122.827115,45.526456,Portland
-122.827101,38.799555,Geyserville
-122.827044,38.565883,Healdsburg
-122.827022,38.967493,Kelseyville
-122.82696599999998,38.510828,Windsor
-122.82696,43.318352,Glide
-122.826901,44.83204,Aumsville
-122.826822,45.853407,Saint Helens
-122.82675,38.401216,Sebastopol
-122.826730012308,44.831954240585176,Aumsville
-122.826653,45.50388,Beaverton
-122.826632,45.208245,Aurora
-122.826612,44.481687,Lebanon
-122.826416,44.481544,Lebanon
-122.826301,42.422988,Central Point
-122.82623648584922,38.56502652149885,Healdsburg
-122.826183,38.951177,Kelseyville
-122.826134,45.48957100000001,Beaverton
-122.826134,45.489574,Beaverton
-122.826111,45.465649,Beaverton
-122.826019,38.510818,Windsor
-122.826019,38.536401,Windsor
-122.82601,38.535806,Windsor
-122.825966,45.439327,Beaverton
-122.825832,38.499405,Windsor
-122.825829,38.500355,Windsor
-122.825821,38.499882,Windsor
-122.82581299999998,38.499401,Windsor
-122.825798,38.379089,Sebastopol
-122.825728,38.494559,Windsor
-122.825717,40.67341,Lewiston
-122.825713,38.949794,Kelseyville
-122.825706,38.949799,Kelseyville
-122.82570004404629,38.94978404026532,Kelseyville
-122.82566,45.489527,Beaverton
-122.825571,38.483195,Windsor
-122.82544,38.730262,Geyserville
-122.825403,40.605468,Douglas City
-122.825401,38.425041,Santa Rosa
-122.825371,45.980564,Kalama
-122.825357,38.425238,Santa Rosa
-122.825349,38.973241,Kelseyville
-122.82523700000002,38.499924,Windsor
-122.825236,38.437845,Santa Rosa
-122.825202,38.427804,Santa Rosa
-122.825187,38.430536,Santa Rosa
-122.825187,38.43073,Santa Rosa
-122.825155,38.948999,Kelseyville
-122.825128,39.115392,Nice
-122.825124,45.980274,Kalama
-122.825113,45.912126,Deer Island
-122.825023,38.263359,Petaluma
-122.825022,42.422983,Central Point
-122.824991,38.401814,Sebastopol
-122.824975,47.046724,Lacey
-122.824953,47.452406,Belfair
-122.824898,41.62579,Fort Jones
-122.824829,45.980316,Kalama
-122.82443899999998,47.046775,Lacey
-122.824405,46.575974,Chehalis
-122.824404,38.069239,Point Reyes Station
-122.82429,42.289293,Medford
-122.824277,45.631456,Portland
-122.824226,39.010743,Kelseyville
-122.8241,38.424678,Santa Rosa
-122.824059,38.561794,Windsor
-122.824011,45.856249,Saint Helens
-122.823999,45.159425,Woodburn
-122.823992,44.865506,Aumsville
-122.82398343027675,41.33793711642581,Callahan
-122.823979,39.72575,Orland
-122.823952,43.922279,Dexter
-122.823835,47.046832,Lacey
-122.82368999999998,42.288758,Medford
-122.823603,38.402301,Sebastopol
-122.823593,38.306416,Petaluma
-122.823547,45.856707,Saint Helens
-122.82344698847378,44.831503629470674,Aumsville
-122.823431,44.832092,Sublimity
-122.823375,45.160136,Woodburn
-122.823357,45.16011,Woodburn
-122.823029,38.561962,Healdsburg
-122.82299,38.452412,Santa Rosa
-122.822842,38.561437,Windsor
-122.822814,42.288383,Medford
-122.822773,38.397122,Sebastopol
-122.82261013926112,44.83023762681565,Sublimity
-122.822477,42.451612,Eagle Point
-122.82238,45.489201,Beaverton
-122.822326,38.424212,Santa Rosa
-122.822306,45.628922,Portland
-122.82224,45.628981,Portland
-122.82223799999998,38.402307,Sebastopol
-122.822212,42.422958,Central Point
-122.822179,42.452018,Eagle Point
-122.822092,44.061279,Springfield
-122.82209,38.364449,Sebastopol
-122.822083,38.3647,Sebastopol
-122.822039,38.364468,Sebastopol
-122.82202,45.126791,Woodburn
-122.82201,45.161704,Woodburn
-122.821993,39.007618,Kelseyville
-122.821992,45.858235,Saint Helens
-122.821871,45.908487,Deer Island
-122.821865,45.161866,Woodburn
-122.821813,42.279752,Phoenix
-122.821802,38.402389,Sebastopol
-122.82176499999998,38.947076,Kelseyville
-122.821728,38.452411,Santa Rosa
-122.821727,47.047119,Lacey
-122.82171,42.286994,Medford
-122.82170891703214,47.04711556412197,Lacey
-122.821678,45.48912,Beaverton
-122.821584,44.06148,Springfield
-122.821406,38.518226,Windsor
-122.821392,38.533945,Windsor
-122.82138799999998,43.92083,Dexter
-122.821386,38.51082,Windsor
-122.821324,38.510895,Windsor
-122.821248,45.628279,Portland
-122.821233,45.858973,Saint Helens
-122.821224,38.514512,Windsor
-122.821186,38.36168,Sebastopol
-122.821136,39.113242,Nice
-122.821114,42.37458,Medford
-122.821075,45.97662800000001,Kalama
-122.82106518686857,45.97661375977528,Kalama
-122.820976,38.559971,Windsor
-122.82082915247526,45.97584128357898,Kalama
-122.820806,44.86548,Aumsville
-122.820748,38.360273,Sebastopol
-122.820709,45.163156,Woodburn
-122.820688,38.063392,Point Reyes Station
-122.82058700000002,45.502281,Beaverton
-122.820496,46.575193,Chehalis
-122.820358,38.559189,Windsor
-122.820355,45.524198,Portland
-122.820352,38.558815,Windsor
-122.82033563,45.5242002,Portland
-122.82033562601652,45.52420020081746,Portland
-122.82032,47.407028,Belfair
-122.820253,38.358492,Sebastopol
-122.82019,39.112268,Nice
-122.820183,38.558956,Windsor
-122.82018,45.218114,Aurora
-122.820175,38.558956,Windsor
-122.820168,39.112289,Nice
-122.82016396463956,38.55895400028916,Windsor
-122.82013700000002,44.47665,Lebanon
-122.82011,44.062065,Springfield
-122.820091,47.454639,Belfair
-122.820078,42.455363,Eagle Point
-122.820068,45.486671,Beaverton
-122.820045,45.126129,Woodburn
-122.820045,45.906426,Deer Island
-122.819942,38.483991,Santa Rosa
-122.819878,38.48402,Windsor
-122.819862,42.455811,Eagle Point
-122.819804,38.483758,Santa Rosa
-122.819802,45.523684,Portland
-122.81979918421354,45.52368521668661,Portland
-122.819799,45.523685,Portland
-122.819797,45.218028,Aurora
-122.819734,38.666546,Healdsburg
-122.819677,42.456314,Eagle Point
-122.819656,48.049332,Port Townsend
-122.819584,45.905895,Columbia City
-122.81945,47.049511,Olympia
-122.819446,48.053584,Port Townsend
-122.81926274241056,44.828177690292215,Sublimity
-122.81926274,44.82817769,Sublimity
-122.819148,42.456946,Eagle Point
-122.81913,40.672394,Lewiston
-122.819124,42.456934,Eagle Point
-122.819122,38.383018,Sebastopol
-122.819077,38.402895,Sebastopol
-122.818997,38.350266,Sebastopol
-122.818968,39.110987,Nice
-122.81896,38.482927,Santa Rosa
-122.818932,45.165141,Woodburn
-122.818902,45.862111,Saint Helens
-122.818867,38.355172,Sebastopol
-122.818817,47.048977,Olympia
-122.81881,42.600027,Shady Cove
-122.818719,44.475549,Lebanon
-122.818693,38.394044,Sebastopol
-122.81869,43.919295,Dexter
-122.818655,42.600408,Shady Cove
-122.818547,38.393753,Sebastopol
-122.818483,47.048872,Olympia
-122.818482,45.626548,Portland
-122.81846880854216,45.626553296825286,Portland
-122.818451,42.42292,White City
-122.818443,42.458367,Eagle Point
-122.818353,45.973237,Kalama
-122.818345,42.59696,Shady Cove
-122.818311,42.458338,Eagle Point
-122.818307,42.284363,Medford
-122.818298,38.403037,Sebastopol
-122.8182971471652,42.28437066058022,Medford
-122.818284,42.458329,Eagle Point
-122.818268,38.959167,Kelseyville
-122.818226,42.42257100000001,White City
-122.81821131647672,42.42257952669896,White City
-122.818211,42.422579,White City
-122.81818985880464,42.284263372219634,Medford
-122.818119,45.863797,Saint Helens
-122.818108,45.403488,Portland
-122.818072,40.865561,Trinity Center
-122.818046,39.007621,Kelseyville
-122.818032,45.522874,Portland
-122.817932,48.071159,Port Townsend
-122.817909,48.078308,Port Townsend
-122.817831,45.86450900000001,Saint Helens
-122.817735,40.861223,Trinity Center
-122.817732,38.371647,Sebastopol
-122.81771100000002,38.0616,Point Reyes Station
-122.817695,38.403152,Sebastopol
-122.817656,38.061586,Point Reyes Station
-122.81763195932947,41.87004446963372,Klamath River
-122.817513,45.51708,Beaverton
-122.817497,47.049562,Olympia
-122.81746499999998,42.593192,Shady Cove
-122.817448,38.351802,Sebastopol
-122.817443,38.092278,Point Reyes Station
-122.817433,45.517313,Beaverton
-122.817379,43.91855200000001,Dexter
-122.817304,48.070436,Port Townsend
-122.817268,47.049995,Olympia
-122.817232,41.87019,Klamath River
-122.817134,43.321065,Glide
-122.817054,38.38900200000001,Sebastopol
-122.816933,42.591876,Shady Cove
-122.816904,45.866748,Saint Helens
-122.816879,38.52177,Windsor
-122.81686,44.704421,Scio
-122.816847,38.521729,Windsor
-122.816821,38.524787,Windsor
-122.81682,38.525162,Windsor
-122.816757,38.536308,Windsor
-122.816704,42.282082,Medford
-122.816575,42.589767,Eagle Point
-122.816562,42.58727800000001,Eagle Point
-122.816558,42.578222,Eagle Point
-122.816555,42.586412,Eagle Point
-122.816542,45.625256,Portland
-122.81653500000002,42.583892,Eagle Point
-122.81653,47.459178,Belfair
-122.816525,42.581877,Eagle Point
-122.816469,45.867723,Saint Helens
-122.816454,48.088223,Port Townsend
-122.816449,38.35283,Sebastopol
-122.816438,38.40346,Sebastopol
-122.816381,40.319688,Cottonwood
-122.816262,40.670963,Lewiston
-122.816211,38.479239,Santa Rosa
-122.816206,38.478414,Santa Rosa
-122.816141,38.46337800000001,Santa Rosa
-122.816139,38.388597,Sebastopol
-122.816101,38.466991,Santa Rosa
-122.816082,38.550525,Windsor
-122.816081,38.255638,Petaluma
-122.816071,47.378201,Belfair
-122.816044,47.378159,Belfair
-122.816034,38.352448,Sebastopol
-122.815981,47.050891,Olympia
-122.81597971857632,47.05089211441492,Olympia
-122.81596,38.456956,Santa Rosa
-122.815957,38.454014,Santa Rosa
-122.815945,38.452424,Santa Rosa
-122.815944,39.108434,Nice
-122.815943,38.389133,Sebastopol
-122.815918,38.452412,Santa Rosa
-122.81588,38.352409,Sebastopol
-122.815863,45.522202,Portland
-122.81583700000002,45.52247,Portland
-122.815828,38.369343,Sebastopol
-122.815822,38.403631,Sebastopol
-122.815764,45.522441,Portland
-122.815762,45.16875,Woodburn
-122.815758,45.522224,Portland
-122.81574368418303,45.52153944947471,Portland
-122.81563,42.46267,Eagle Point
-122.8155934804782,45.52297711350669,Portland
-122.815549,45.50503300000001,Beaverton
-122.815536,38.386768,Sebastopol
-122.815518,45.224671,Aurora
-122.815504,38.943572,Kelseyville
-122.815422,38.944645,Kelseyville
-122.81541599999998,42.463034,Eagle Point
-122.815269,42.46340900000001,Eagle Point
-122.8152,42.463399,Eagle Point
-122.81517,38.944592,Kelseyville
-122.815152,42.607649,Shady Cove
-122.815145,42.570886,Eagle Point
-122.815106,45.870994,Saint Helens
-122.815094,42.281376,Medford
-122.815086,48.097099,Port Townsend
-122.815014123331,45.5215179918026,Portland
-122.815013,44.472656,Lebanon
-122.814959,38.997877,Kelseyville
-122.814894,38.996493,Kelseyville
-122.81488537729828,42.28222489336833,Phoenix
-122.81481200000002,45.487389,Beaverton
-122.814774,45.521481,Portland
-122.814735,45.522659,Portland
-122.81472,42.281185,Medford
-122.81471299999998,45.476471,Beaverton
-122.814686,45.170003,Woodburn
-122.814651,47.381461,Belfair
-122.814546,38.371727,Sebastopol
-122.814431,42.52801,Eagle Point
-122.81443,42.280922,Medford
-122.814426,38.308587,Petaluma
-122.814423,38.308586,Petaluma
-122.814418,42.528437,Eagle Point
-122.814303,45.872918,Saint Helens
-122.81427,45.226219,Aurora
-122.814217,38.251911,Petaluma
-122.814165,38.351081,Sebastopol
-122.814117,45.522148,Portland
-122.814103,38.423241,Santa Rosa
-122.814102,45.488309,Beaverton
-122.814087,38.38800000000001,Sebastopol
-122.814077,42.524138,Eagle Point
-122.814072,45.526451,Portland
-122.814032,42.533819,Eagle Point
-122.81402707041352,42.28164553622111,Phoenix
-122.813995,40.319112,Cottonwood
-122.81399,42.523805,Eagle Point
-122.813959,42.465477,Eagle Point
-122.813924,38.09092,Petaluma
-122.813903,45.226102,Aurora
-122.813844,42.523322,Eagle Point
-122.813799,46.574503,Chehalis
-122.813772,42.523084,Eagle Point
-122.813631,45.227003,Aurora
-122.813573,45.488259,Beaverton
-122.813506,38.387397,Sebastopol
-122.813406,44.064757,Springfield
-122.813392,42.521799,Eagle Point
-122.813377,38.388062,Sebastopol
-122.81326,42.422865,Central Point
-122.813249,48.100402,Port Townsend
-122.813232,45.500389,Beaverton
-122.813194,38.42325200000001,Santa Rosa
-122.813187,38.671544,Healdsburg
-122.813121,38.485964,Windsor
-122.813095,45.503988,Beaverton
-122.813057,38.67157,Geyserville
-122.813042,38.386841,Sebastopol
-122.813021,45.171958,Hubbard
-122.813019,38.386829,Sebastopol
-122.812875,42.520056,Eagle Point
-122.812828,38.404625,Sebastopol
